Device_ID;Toggle_Solar_FETs;Toggle_Load_FETs;Toggle_Fan;Solar_Shunt_Current;Solar_Shunt_Voltage;Solar_Shunt_Power;Load_Shunt_Current;Load_Shunt_Voltage;Load_Shunt_Power;Board_Temperature;RTC_Time;Cell_Voltages;Max_Cell_V;Max_Cell;Min_Cell_V;Min_Cell;Pack_Avrg;Pack_V;Cell_Discharge;Is_Charging;Is_Discharging;Error;Solar_Shunt_Status;Load_Shunt_Status;RTC_Status;BMS_Status;Loads_Status
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.89428;2000-01-03T01:08:04;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.87106;2000-01-03T01:08:10;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.75497;2000-01-03T01:08:16;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.70855;2000-01-03T01:08:22;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.94076;2000-01-03T01:08:29;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.8478;2000-01-03T01:08:35;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.75497;2000-01-03T01:08:41;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.8478;2000-01-03T01:08:47;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.903, 3.9, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.73178;2000-01-03T01:08:53;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.9045, 3.9, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.79475;45.537;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.73178;2000-01-03T01:08:59;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.8478;2000-01-03T01:09:06;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.79425;45.531;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.68539;2000-01-03T01:09:12;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.6622;2000-01-03T01:09:18;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.7035, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.80139;2000-01-03T01:09:24;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.77816;2000-01-03T01:09:30;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.7035, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.77816;2000-01-03T01:09:36;[3.7755, 3.768, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.7035, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.75497;2000-01-03T01:09:43;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.77816;2000-01-03T01:09:49;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.89428;2000-01-03T01:09:55;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.70855;2000-01-03T01:10:01;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.9045, 3.8985, 3.9075, 3.738, 3.7035, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.8478;2000-01-03T01:10:07;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.7035, 3.693, 3.7005];3.9075;7;3.693;10;3.79475;45.537;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.63903;2000-01-03T01:10:13;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.80139;2000-01-03T01:10:20;[3.7755, 3.768, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.80139;2000-01-03T01:10:26;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
